Name,City,State,Phone,Email
MOUNTAIN VIEW PACKING,FLORENCEVILLE,NB,2120076DB,byron@mountainviewpackers.com,506-392-6017,506-392-5524
MOUNTAINKING POTATO,MONTE VISTA,CO.,21200LJSC,N/A,719-852-2160,719-852-2161
MOYE FARMS,INC.,WAUCHULA,21200YDNB,rsmoye@strato.net,863-773-9671,863-773-9651
MP PRODUCE LLC,MISSION VIEJO,CA.,21200CXES,mpproduce@cox.net,949-462-3124,949-462-3124
MT. PLEASANT SALES,BAINBRIDGE,GA.,21200NBV6,precooler@bellsouth.net,229-246-1838,229-246-6652
MUCCI PAC,LTD.,KINGSVILLE,21200VLYD,dmucci@muccipac.ca.,519-326-8881,519-326-5917
MUCCI INTERNATIONAL,KINGSVILLE,ON,21200RZ7Z,produce @muccipac.ca,519-326-8881,519-326-6397
MUIR COPPER CANYON/ENTERPRISES,SALT LAKE CITY,UT.,21200VWA1,dspringer@coppercanyonfarms.com,801-363-7695,801-322-1640
MUIRFIELD PRODUCE,MURRIETA,CA.,21200ZV1E,N/A,213-748-9048,N/A
MULHOLLAND CITRUS,ORANGE COVE,CA.,212005G2M,mail@delite.com,559-626-2525,559-626-0302
MULLER TRADING CO.,LIBERTYVILLE,IL.,21200PA7Q,sarah@mullertrading.com; eric@mullertrading.com,847-549-9511,847-549-7758
MULTI ENTERPRISE,INC.,PHOENIX,21200Y7VB,admin@multienterpriseinc.com,602-544-0500,602-323-1808
MULTI-FRESH PRODUCE,PHOENIX,AZ.,212005TS5,dc@multi-fresh.com,602-544-0500,602-323-1808
MUNDORF PACKING,FORT GARLAND,CO.,2120025XY,gloria@slhfarm.com,719-376-2804,719-379-2803
MURAKAMI PRODUCE CO.,ONTARIO,OR.,21200SKHX,cwoo@potandon.com,541-889-3131,541-889-2933
MURANAKA FARM,INC.,MOORPARK,2120032UT,FrankA@MuranakaFarm.com,805-529-0201,805-529-4527
MURFREESBORO FARMS,MURFREESBORO,NC.,21200CE5M,melons@embarqmail.com,252-398-5830,252-398-5930
MURPHREE PRODUCE,DURANT,OK.,2120016UL,N/A,800-361-5293,580-920-1003
MURPHY,O.P.,& SONS,21200RJP4,tomatoes@opmurphy.com,831-675-2371,831-675-3361
MURRAY FARMS,BAINBRIDGE,GA.,21200J1MT,N/A,229-246-6568,229-248-0522
MUSTANG FRUIT & VEG,DALLAS,TX.,21200CALZ,budh@rogersproduce.com,214-741-8114,214-741-9024
MVP ASSOCIATES,INC.,BOSTON,212008KIR,mvpofboston@gmail.com,978-475-4581,617-884-4679
MYRICK,EDWARD L. PRODUCE,LIGHTHOUSE POINT,21200P5CF,brad.evans@yahoo.com,954-946-4991,954-786-0825
N & W FARMS PRODUCE,VARDAMAN,MS.,212006453,rdwright@agristar.net,662-682-7961,662-682-7998
NAAM PRODUCE,INC,MIAMI SHORES,21200J2HJ,N/A,305-751-8947,305-751-1305
NAPI - NAVAJO AGRIC. FARMINGTON,NM.,,21200NJAF,N/A,505-566-2685,505-324-9458
NARDELLI BROTHERS,CEDARVILLE,NJ.,2120058D8,wjnsixers55@aol.com,856-447-4000,856-447-3700
NASH PRODUCE,LLC,NASHVILLE,21200LHWV,thomasjoyner@nashproduce.com,800-334-3032,252-443-6746
NASH WEST,INC.,NOGALES,212003RYM,nashwest@theriver.com,520-281-2100,520-281-5855
NASH-DE CAMP CO,VISALIA,CA.,21200SUL0,nash@nashdecamp.com,559-635-1080,559-622-1883
NASIFF JR.,F.,& CO.,21200FEXS,N/A,508-676-6116,508-677-4290
NATIONAL FOOD PRODUCE,LAREDO,TX.,21200SI2P,N/A,956-728-1148,956-728-1148
NATIONAL ONION,INC.,LAS CRUCES,2120021T5,nationalonioninc@juno.com,505-524-9100,505-526-4207
NATIONAL PRODUCE CO.,BROOKLYN,NY.,21200PFFI,N/A,718-998-3333,718-988-0726
NATIONAL PRODUCE MARKETING,TORONTO,ON,212002P4S,anthony@national produce.com,416-259-0833,416-259-3836
NATURE'S CHOICE PRODUCE,PENSACOLA,FL.,21200ZQDL,N/A,850-434-2592,850-434-8901
NATURE'S WAY FARMS,RIO RICO,AZ.,21200BRVQ,james@natureswayfarms.com,520-761-9878,520-761-9923
NATURIPE BERRY GROWERS,SALINAS,CA.,21200VFBB,craig@gbfarms.com,831-722-2430,831-728-9398
NATURIPE FARMS,LLC.,NAPLES,21200T6GQ,info@naturipefarms.com,239-591-1664,239-591-8133
NATURRIPE FARMS,LLC.,SALINAS,2120028JZ,cmoriyama@naturipefarms.com,831-722-3505,831-722-0231
NAUMES,INC.,MEDFORD,21200KKWT,alopez@naumes.com,541-779-9951,541-772-3650
NAVA ENTERPRISES,OXNARD,CAL.,21200BD0W,N/A,805-486-8686,805-486-1886
NAVARRO PECAN CO.,CORSICANA,TX.,21200RTSI,emiller@navarropecan.com,903-872-5641,903-874-7143
NAX (USA),LOS ANGELES,CA.,21200DRJJ,ocean@naxusa.com; air@naxusa.com,310-258-8580,310-258-8570
NEALE,S. J.,CO.,21200W3Z1,sjneale@rogers.com,416-251-0332,416-251-0490
NEAT & SWEET FARMS,LAKELAND,FL.,21200S5ER,jwborders@neatnsweetfarms.com,863-858-5384,863-853-9550
NEO SALES,INC.,SAN DIEGO,212002EFP,neosalesinc@cox.net,619-271-1345,619-271-2263
NEVADA HIGH DESERT ONIONS,YERINGTON,NV.,21200Y40F,onions@periandsons.com,775-463-3640,775-463-4028
NEVADA ONIONS,INC.,YERINGTON,21200W5II,nvonion@yahoo.com,775-463-3642,775-463-3641
NEW CASTLE FRUIT & PRODUCE,NEW CASTLE,PA.,21200L83P,N/A,724-654-7767,N/A
NEW ERA PRODUCE,FT. MYERS,FL.,21200VVW6,greg@neweraproduce.com,239-433-9838,239-433-9825
NEW HARVEST ORGANICS,RIO RICO,AZ.,21200B2I0,philip@newharvestorganics.com,520-281-0231,520-281-0237
NEW HORIZON DISTRIBUTORS,LA MESA,AZ.,21200N6LJ,newhorizondist@pacbell.net,619-337-9600,619-337-9601
NEW IMAGE BROKERAGE,PALM DESERT,CA.,21200NC43,scaito007@aol.com,760-345-6480,760-645-6377
NEW LEAF COLD STORAGE,TRAVER,CA.,21200BKQ3,N/A,559-897-9090,559-897-9323
NEW LESTER FARMS,INC.,LOS ANGELES,21200EJG3,N/A,213-688-8822,213-688-9055
NEW LIMECO,LLC.,PRINCETON,21200FX8C,eddie@newlimeco.com,305-258-1611,305-258-0710
NEW MECCA PRODUCE,EDINBURG,TX.,21200M1UJ,dene@newmeccapro.com,956-464-7100,956-464-8686
NEW MILLENNIUM FARMS,SALINAS,CA.,21200QMIV,nmfarms@aol.com,831-783-1715,831-455-1047
NEW YORK APPLE SALES,CASTLETON,NY.,212005H1S,kaari@newyorkapplesales.com,518-477-7200,518-477-6770
NEW YORK EXPORTACIONES Y CIA,LTDA.SANTIAGO,CL,21200DI40,jalmonte@nye.cl,562-444-7057,562-444-7058
NEW YORK PRODUCE,SECAUCUS,NJ.,21200C36W,newyorkp@aol.com,201-223-0909,201-223-9944
NEW ZEALAND GOURMET,AUCKLAND,NZ.,21200VATV,timnzgkiwi@compuserve.com,649-275-3415,649-275-3300
NEW ZEALAND GROWERS LTD.,PUKEKOHE,NZ.,21200A2V4,N/A,649-238-9014,649-238-9967
NEW-CAL PRODUCE,INC.,WOODLAND,21200BZUY,N/A,530-666-0198,530-666-4990
NEWLON,BRUCE CO.,ELLIJAY,21200G46W,spudsbnco@hotmail.com,706-276-9797,706-276-9798
NEWMAN'S OWN ORGANICS,MONTEREY,CA.,21200MQS1,jmerenca@newmansfreshproduce.com,866-639-6261,N/A
NEWSTAR FRESH FOODS,LLC,SALINAS,212004123,avasquez@newstarfresh.com,831-424-0915,831-758-7867
NICHO PRODUCE CO.,EDINBURG,TX.,212001GU1,sales@nichoproduce.com,956-383-5633,956-380-3281
NICHOLAS & CO.,INC.,SALT LAKE CITY,21200ZHLT,N/A,801-531-1100,801-530-5794
NIX,RALPH PRODUCE,GILCREST,21200HWK5,nixproduce@aol.com,970-284-6088,970-284-7714
NOBLE PRIDE/ROE,WM. G. & SONS,WINTERHAVEN,21200RVR8,cwest@wgroe.com,863-293-5224,863-299-6170
NOBLE WORLDWIDE FL CITRUS,WINTER HAVEN,FL.,21200ZGL5,dgenthner@wgroe.com,863-293-5224,863-299-6170
NOBLES-COLLIER,INC.,IMMOKALEE,21200JLGU,david@noblescollier.com,230-657-4401,239-657-4407
NOGALES CENTRAL,INC.,MURRIETA,21200Z8VS,N/A,520-761-3500,520-761-3576
NOGALES FRUIT & VEG. DISTR.,NOGALES,AZ.,21200786Z,sales@nogales.com,520-281-0134,520-281-4669
NOGALES PRODUCE,DALLAS,TX.,212008J0R,nogales@nogalesproduce.com,214-421-4140,214-275-3539
NOKOTA PACKERS,INC.,BUXTON,21200XFLM,steve@nokotapackers.com,701-847-2200,701-847-2109
NONPAREIL CORPORATION,BLACKFOOT,ID.,21200FJMI,tcrumley@lovepotatoes.com,800-533-2223,208-785-5241
NOONAN TRUCKING,MICHAEL,SIX LAKES,21200L6YM,N/A,989-365-3572,989-365-3175
NORMAN,GARY,PRODUCE,21200JIGS,N/A,561-996-5000,561-996-0677
NORRIS PRODUCE,INC.,HOUSTON,212002MX2,grnorris@houston.rr.com,832-256-3766,832-615-5081
NORTH AMERICAN PRODUCE,TORONTO,ON,21200FQP2,naproduce@naproduce.com,416-255-5546,N/A
NORTH AMERICAN TRADING CORP.,SPRINGFIELD,NJ.,21200213U,mkamel10@aol.com,973-218-9245,973-218-9246
NORTH BAY PRODUCE,TRAVERSE CITY,MI.,21200MV8P,marketing@northbayproduce.com,231-946-1941,231-946-1902
NORTH COAST BROKERAGE,CAPE ELIZABETH,ME.,21200ASJQ,twilkin1@maine.rr.com,207-799-4600,207-799-4646
NORTH COUNTRY PRODUCE,ST. PAUL,MN.,21200FHYI,N/A,651-645-2720,651-645-9639
NORTH COUNTY FRUIT SALES,TEMECULA,CA.,212001QIC,peter@ncfsinc.com,951-506-6030,951-506-6208
NORTH FLORIDA TOMATO,QUINCY,FL.,21200Y2AY,ed@taylorfulton.com,850-875-2790,850-875-2276
NORTH WELD PRODUCE,GREELEY,CO.,21200WNBN,N/A,970-353-4950,970-356-6566
NORTHAMPTON GROWERS,CHERITON,VA.,212001PQV,steve@northamptongrowers.com,757-331-3200,757-441-1109
NORTHEAST TRADING,INC.,KENILWORTH,21200W2JL,bobe@netrading.us,908-709-0030,908-709-0303
NORTHERN FRUIT CO.,WENTACHEE,WA.,21200ERF0,nordic@northernfruit.com,509-884-3575,509-884-1990
NORTHERN LIGHT PRODUCE,EDMONTON,AB,21200U5ZB,craig.mackenzie@nipn.ca,780-450-6545,780-450-6548
NORTHERN MAINE TRADING.,BLAINE,ME.,212001FKJ,N/A,207-425-7164,207-425-7174
NORTHERN PINE,INC.,PLATTSBURGH,21200P50G,tdziomba@charterinternet.com,518-561-2358,518-561-2712
NORTHERN VALLEY GROWERS,HOOPLE,ND.,212004EJP,nvg@polarcomm.com,701-894-6464,701-894-6462
NORTHLAND APPLE SALES,INC.,TONASKET,21200GJ0A,northlan@nvinet.com,509-486-1598,509-486-8127
NORTHLAND CRANBERRIES,INC.,WISCONSIN RAPIDS,21200FQH1,northlandcran@northlandcran.com,715-424-4444,715-422-6897
NORTHWEST BROKERAGE,YAKIMA,WA.,21200K4GN,scott@nwbrokerage.com,509-972-1424,509-972-1397
NORTHWEST GROWERS,PASCO,WA.,21200GTG4,nwswfresh@charte.net,509-582-8041,509-582-9802
NORTHWEST ONION CO.,BROOKS,OR.,21200B1FY,duane@nwonion.com,503-792-3781,503-792-3789
NORTON ENTERPRISES,TRES PINOS,CA.,21200HBST,N/A,831-422-3027,831-422-3908
NOVA PRODUCE LP,BONITA SPRINGS,FL.,21200T76A,john@novaproduce.com,239-444-1140,239-444-1150
NSA PRODUCE MARKETING,YAKIMA,WA.,21200FJBH,tmadden@nsaproduce.com,509-965-7327,509-972-1733
NUCHIEF SALES,INC.,WENATCHEE,21200KTP1,N/A,509-663-2625,509-662-0299
NUNES COMPANY,INC.,SALINAS,212200TPEN,jamaral@foxyproduce.com,831-751-7500,831-424-4955
NUNN,RONALD,FARMS,21200MPF8,N/A,925-634-2148,925-634-6040
NUSS FARMS PACKING,LODI,CA.,21200SVEH,N/A,209-368-4779,209-368-8367
NUTO FARM SUPPLY,INC.,RICE LAKE,212007ZUV,N/A,715-234-1122,715-234-1100
O.K. GROCERY CO.,PITTSBURGH,PA.,212007UH3,N/A,412-919-0591,N/A
O-G PACKING,STOCKTON,CA.,21200IM7L,mail@ogpacking.com,209-931-4392,209-931-5887
OAKES FARMS,INC.,NAPLES,2120071S8,"oakesfarms,@gmail.com",239-592-9024,239-592-9026
OBERT COLD STORAGE,YAKIMA,WA.,21200EMKJ,N/A,509-865-4591,509-865-3220
OCEAN MIST FARMS,CASTROVILLE,CA.,21200LCUE,bob@oceanmist.com,831-633-2492,831-633-4363
OCEAN PACIFIC MARKETING,LOS ANGELES,CA.,21200V4HN,N/A,213-689-0919,213-689-1298
OCEAN SPRAY CRANBERRIES,MIDDLEBORO,MA.,21200V7XL,rbeams@oceanspray.com,508-946-1000,508-946-7706
OCEAN SPRAY CRANBERRIES,MIDDLEBORO,MA.,21200V7XL,K.Beniot@oceanspray.com,508-946-1000,508-946-7706
OCEANSIDE PRODUCE,OCEANSIDE,CA.,21200MDPM,richard@vineripe.com,760-758-2942,760-758-2813
OCHOA,LILI,INC.,21200KKC3,lili1@gate.net,305-264-7462,305-264-5754
OCOTILLO PRODUCE,NOGALES,CA.,21200P85P,oproduce@qwestoffice.net,520-281-0918,520-281-0932
O'GRADY,JOHNNY,COMPANY,21200Y6GT,ogradyco@sbcglobal.net,831-424-0812,831-424-1683
OHIO NATIONAL EXPRESS,CLEVELAND,OH.,2120067R3,t.arman@sbcglobal.net,440-888-4400,440-888-4600
OHIO PACITIF EXPRESS,BENTON,MO.,21200DSTP,N/A,573-545-3100,573-545-3116
OK DEPOT,LLC.,LOS ANGELES,21200VVVD,sales@okdepotonline.com,213-572-1118,213-572-2268
O'LEARY POTATO PACK,O'LEARY,PEI,21200CHNX,oleary.potato@pei.sympatico.ca,902-859-2257,902-859-3120
OLSEN,CHUCK,CO. INC.,21200GBKW,chuck@chuckolsenco.com,559-651-5900,559-651-8350
OLSON FAMILY FARMS,KINGSBURG,CA.,21200NNZ1,aaron@olsonfamilyfarms.com,559-897-5114,559-897-5116
OLSON,KEVIN SALES,SALINAS,21200H58L,kevinolson@redshift.com,831-663-4701,831-663-3797
OLYMPIC FRUIT CO.,LLC.,YAKIMA,21200KBMH,N/A,509-457-2075,509-248-4314
OLYMPIC PRODUCE,INC.,OTHELLO,21200FQTY,N/A,509-488-2664,509-488-3511
OMEGA PRODUCE,RIO RICO,AZ.,21200XH4C,pbomega@aol.com,520-281-0410,520-281-1010
ON A ROLL TRUCKING,CHICAGO,IL.,21200G37J,info@onarolltrucking.com,847-403-7200,847-808-9252
ON THE BEACH BROKERS,INDIAN SHORES,FL.,21200MFI8,bdamore@tampabay.rr.com,727-595-5069,727-595-8069
ONE SOURCE AMERICA,HALETHORPE,MD.,21200RRVK,shpark@onesourceamerica.com,410-242-0043,410-242-0035
ONE WORLD UNLIMITED,SALINAS,CA.,21200KWZY,N/A,831-484-1665,831-484-1659
O'NEAL PRODUCE,LLC,ROCKY FORD,21200Q4PD,onealproduce@aol.com,719-254-3381,719-254-6879
ONEONTA TRADING CO.,WENATCHEE,WA.,21200WXCK,brianf@oneonta.com,509-663-2191,509-663-6333
ONION CONNECTION,INC.,MIDWAY CITY,21200MP0V,adam@onionconnection.com,714-799-4220,714-799-4299
ONION HOUSE LLC,THE,WESLACO,21200AZKM,doned@onionhouse.net,956-973-0552,956-973-1913
ONIONS ETC,INC.,STOCKTON,21200UUVL,dwkelso@onionsetc.com,209-943-3600,209-943-3610
ONLY ORGANICS,LTD.,DURANGO,212007H7Z,"neil@onlyorganics,net",970-247-0595,970-247-1888
ONLY THE BEST,TRUCKING,EUGENE,2120007DB,onlythebesttruckbroker@comcast.net,541-461-2141,541-485-0690
ONOFRIO'S FRESH-CUT,INC.,NEW HAVEN,212008IK0,N/A,203-469-5624,203-468-2172
ONTARIO POTATO DISTRIBUTING INC.,ALLISTON,ON.CD.,21200V3WG,N/A,416-364-9548,705-435-3034
ONTARIO POTATO DISTRIBUTING INC.,TORONTO,ON,21200ZKHQ,N/A,416-259-8955,705-435-3034
ONTARIO PRODUCE,ONTARIO,OR.,21200KHZH,onions@fmtc.com,541-889-6485,541-889-7823
ONYN KNG,INC.,PALMDALE,21200H8V0,onynkng@pacbell.net,661-274-1020,661-274-2019
ORANGE COUNTY PRODUCE,IRVINE,CA.,21200EH65,N/A,949-451-0880,949-451-0885
ORANGE COVE-SANGER CITRUS ASSN.,ORANGE COVE,CA.,21200MFLZ,N/A,559-626-4453,N/A
ORANGE RING,INC.,HAINES CITY,21200HA6W,N/A,863-421-1084,N/A
ORCHARD FRESH,INC.,YAKIMA,21200ZR7X,ofi@charter.net,509-494-0545,509-494-0544
ORCHARD FRESH INTL.,SAN ANTONIO,TX.,21200CSQZ,N/A,210-832-0636,210-832-0650
ORCHARD VIEW FARMS,THE DALLAS,OR.,21200DIZZ,ken.bailey@orchardviewfarms.com,541-298-4496,541-298-1808
ORDILLE,JOHN B.,INC.,212001ADA,N/A,856-692-6600,856-691-4198
OREGON BERRY PACKING,HILLSBORO,OR.,21200G3FH,obpc@ipinc.net,503-640-441,503-640-5641
OREGON CHERRY GROWERS,THE DALLES,OR.,21200VJJG,N/A,541-296-5487,N/A
ORGANIC HARVEST NETWORK,INC.,BERKELEY,21200G4YT,gs@organicharvestnetwork.com,510-222-5333,510-222-5393
ORION PACIFIC TRADERS,INC.,WALNUT CREEK,21200DYNC,rj@orionpacific.com,925-943-2066,925-943-2060
ORLANDO TOMATO FARMS,BOILING SPRINGS,SC.,21200DI2M,orlandotomato@bellsouth.net,864-599-1765,864-599-1763
OSWALT,ROGER PRODUCE,EL CENTRO,21200PNVB,roproduce@aol.com,760-337-8203,760-337-8783
OTAY MESA REPACKERS,SAN DIEGO,CA.,21200VJTD,otaymesapackers@yahoo.com,619-710-2814,619-710-2815
OVERWAITEA FOOD GROUP,VANCOUVER,BC,21200V3DY,owen_fike@owfg.com,604-557-5618,604-852-7341
OWYHEE PRODUCE,NYSSA,OR.,21200D06C,shaymyers@aol.com,541-372-5459,541-372-5131
P & G FOOD INC.,LOS ANGELES,CA.,21200MFOA,serenaliu@sbcglobal.net,213-623-1239,213-623-1239
P & I PRODUCE,LLC,PARMA IDAHO,212006PDI,piproduce@widaho.com,208-722-6777,208-722-7536
P & L,BAKERSFIELD,CA.,21200HGY4,gino@plgrapes.com,661-834-1424,661-834-5127
P J DISTRIBUTING,NEWHALL,CA.,21200SCAZ,bbayze@aol.com,661-263-1300,661-263-1324
P.D.G. PRODUCE,INC.,NOGALES,21200822M,paulguy@pdgproduce.com,520-281-2605,520-281-4306
P.E. I. VEGETABLE GROWERS,PEI,CD.,212002B69,N/A,902-892-5261,902-566-2383
PA. EXOTIC MUSHROOM SALES,KENNETT SQUARE,PA.,21200EJK8,N/A,610-444-0275,610-444-5751
PACIFIC COAST PRODUCE,SANTA MARIA,CA.,21200NIR7,joe@paccoastproduce.com,805-925-1253,805-925-8983
PACIFIC COLLIER FRESH,IMMOKALEE,FL.,21200EKFT,james@pcfveg.com,239-657-5283,239-657-6583
PACIFIC FRUIT,INC.,ORANGE,21200ZU4W,N/A,714-939-9939,714-939-9906
PACIFIC FRUIT,INC.,NEW YORK,21200XBVP,N/A,718-556-8420,718-556-8457
PACIFIC GOLD FARMS,WATSONVILLE,CA.,212005I5V,michael@pacificgoldfarms.com,831-728-4224,831-728-2932
PACIFIC HARVEST INC.,LOS ANGELES,CA.,212003IIC,pacificken@aol.com,213-743-9700,N/A
PACIFIC INTERNATIONAL,SALINAS,CA.,21200LC6K,bryan@pim4u.com,831-422-3745,831-422-0960
PACIFIC MARKETING,SALINAS,CA.,212007LAJ,lllmavpmc@aol.com,831-455-8884,831-455-0609
PACIFIC ORGANIC PRODUCE,SAN FRANCISCO,CA.,21200KZ7N,treefruit@pacorg.com,415-673-5555,415-673-5585
PACIFIC PRIDE MARKETING,OXNARD,CA.,21200NDSJ,dennis@ppride.com,805-247-0864,805-483-6023
PACIFIC PRODUCE,VANCOUVER,BC,21200XYYU,pacpro@pacific-produce.com,604-253-1551,604-258-7622
PACIFIC PRODUCE COMPANY,SALINAS,CA.,21200NNP0,N/A,831-455-3700,831-455-3705
PACIFIC PRODUCE,INC.,LAS VEGAS,21200WGEJ,N/A,702-366-1665,702-366-1240
PACIFIC PRODUCE,INC.,OTHELLO,21200BI1Q,pacificproduce@atnet.net,509-488-2654,509-488-5874
PACIFIC PRODUCE,INC.,S.SAN FRANCISCO,21200EMW2,pacificproduce@sbcglobal.net,650-583-1788,650-583-7389
PACIFIC RIM PRODUCE,OAKLAND,CA.,21200BLD8,N/A,510-832-8839,510-832-8840
PACIFIC SALES COMPANY,FRESNO,CA.,212001VBZ,jim@pac-sales.com,559-277-2200,559-277-1488
PACIFOC SHORES PRODUCE,CARLSBAD,CA.,212005R6L,N/A,760-438-4443,760-438-4449
PACIFIC SIERRA PRODUCE,SALINAS,CA.,212005423,mark@pacificsierraproduce.com,831-484-0364,831-484-0664
PACIFIC SUN DISTRIBUTING,LOS ANGELES,CA.,212002NV2,pacificsundist@aol.com,323-261-4060,323-261-4066
PACIFIC TOMATO GROWERS,PALMETTO,FL.,212002NV2,jpoklemba@sunripeproduce.com,941-722-0778,941-729-5849
PACIFIC TOMATO GROWERS,PALMETTO,FL.,212002NV2,jon@sunripeproduce.com,941-722-0778,941-729-5849
PACIFIC TOMATO GROWERS,PALMETTO,FL.,212002NV2,rmeade@sunripeporduce.com,941-722-0778,941-729-5849
PACIFIC TOMATO GROWERS,PALMETTO,FL.,212002NV2,sandy.schauberger@sunripeproduce.com,941-722-0778,941-729-5849
PACIFIC TRELLIS FRUIT,NOGALES,AZ.,21200X45F,usda@pacifictrellisfruit.com,520-761-4766,520-761-3667
PACIFIC TRELLIS FRUIT,FRESNO,CA.,21200CIL5,usda@pacifictrellisfruit.com,559-638-5100,559-368-5400
PACIFIC TRIPLE E PROD.,TRACY,CA.,212008WE0,kmendoza@sunripeproduce.com,209-835-5123,209-835-7956
PACIFIC VALLEY PRODUCE,SALINAS,CA.,212004L4F,N/A,831-757-9414,831-758-9573
PACIFIC VEGETABLE CO.,INC.,NOGALES,212000VU8,ngmacris@hotmail.com,520.287-6728,520-287-6729
PACIFIC VEGETABLE EXCHANGE,SANTA MARIA,CA.,212003W7G,pacificveg@charter.net,805-929-0277,805-929-6628
PACIFIC WEST PRODUCE,VISALIA,CA.,212006XJB,pwp11@clearwire.net,559-738-1042,559-734-2871
PACIFICO DISTRIBUTORS,INC.,LOS ANGELES,21200PTUS,pacificodistrubutors@hotmail.com,N/A,N/A
PACIFICPRO,INC.,REDMOND,21200A7KG,randyh@pacprosales.com,425-885-7200,425-671-1699
PACK-RIGHT,LLC.,NOGALES,21200JZ3N,brooks@packrightllc.com,520-377-2877,520-377-2874
PACKERS OF INDIAN RIVER,LTD.,THE,21200NBFV,pgenke@packerscitrus.com,772-468-0484,772-466-6069
PAGANINI FOODS,LLC.,SWEDESBORO,21200QA0C,cpaganini@bellavitafoods.com,856-241-9599,856-467-2638
PAHL FARMS,INC.,APPLE VALLEY,21200UEX6,gary@pahis.com,952-431-4345,952-431-4049
PAJARO VALLEY FRESH,WATSONVILLE,CA.,21200T4QQ,bill@pajarovalleyfresh.com,831-722-3805,831-722-3815
PALMER,G. W.,& CO.,212001KLJ,alston@gwpalmer.net,800-523-6423,901-682-4141
PALMER,J.F.,& SONS PRODUCE,21200BB7L,garypalmer08@aol.com,956-787-8593,956-787-2560
PALMETTO TOMATO & VEGETABLE SALES,W.COLUMBIA,SC,21200RYZ,palmettotomato@bellsouth.net,803-794-5830,803-794-5945
PALMETTO VEGETABLE COMPANY,PALMETTO,FL.,21200HEKF,N/A,941-322-1660,941-322-0238
PALMEX FOODS,INC.,FORESTVILLE,21200A27S,palmex_food@yahoo.com,301-420-5494,301-420-5496
PANDA FOOD PRODUCE,GOSHEN,NY.,21200RKFR,henri@pandafarms.com,845-651-4490,845-651-4480
PANDA PRODUCE,LOS ANGELES,CA.,21200BSM0,N/A,213-627-3118,213-627-3152
PANDOL BROTHERS,DELANO,CA.,21200FJLJ,domsls@pandol.com,661-725-3755,661-725-4741
PANORAMA PRODUCE SALES,MAMARONECK,NY.,21200E1HT,panoramaproduce@aol.com,914-381-6220,914-381-6233
PAPAGALLO PRODUCE,MIAMI,FL.,21200TNEC,sales@papagalloproduce.com,786-712-1146,N/A
PAPEN FARMS INC.,DOVER,DE.,21200MXSH,papenrichard@aol.com,302-697-3291,302-697-2380
PAPPAS & COMPANY,MENDOTA,CA.,21200U2V8,gene@pappasproduce.com,559-655-4277,559-655-4841
PAPPAS,PETE,& SONS,21200VABB,aris@petepappasinc.com,202-526-6461,202-526-1623
PARADISE PRODUCE,DALLAS,TX.,21200D7NL,elaine@paradiseproduce.net,214-741-8103,214-741-8108
PARADISE PRODUCE DISTRIBUTORS,INC.,LAKELAND,21200YDRY,joel@paradiseproduce.com;Gerald@paradiseproduce.com,863-648-0303,863-644-3790
PARAGON/MONTEVERDE,PITTSBURGH,PA.,21200B2JZ,fmachi@pmfoods.com,412-621-2626,412-621-4058
PARAMOUNT CITRUS ASSN.,DELANO,CA.,21200CINC,"agoltz@paramountcitrus.com; abosma@paramountcitrus.com;
bkoch@paramountcitrus.com: mtrexler@paramountcitrus.com;
jwest@paramountcitrus.com",661-720-2500,661-720-2502
PARAMOUNT EXPORT CO.,OAKLAND,CA.,21200Q8ZY,prosales@paramountexport.net,510-839-0150,510-839-1002
PARDI PRODUCE,EDINBERG,TX.,21200JHKL,pardipro@sbcglobal.net,800-795-8344,956-383-6327
PARKER FARMS,OAK GROVE,VA.,212001ISG,sean@parkerfarms.net,804-224-1990,804-224-4300
PARKER,BEN,INC,212001YCM,bbparker201@sbcglobal.net,800-288-9012,972-722-9216
PARKESDALE FARMS PACKING,DOVER,FL.,21200Q1K2,parkesdalefarms@aol.com,813-659-2429,813-659-0300
PARKWAY TRANSPORT,SAN ANTONIO,TX.,21200P7U5,N/A,210-938-5760,210-938-5786
PARMA FRUIT,INC.,ANAHEIM,21200VG4I,parmafruit@earthlink.net,714-633-5300,714-464-4177
PARTNER'S PRODUCE,PAYETTE,ID.,21200YMYI,partnersproduce@servinet.com,208-642-1200,208-642-8198
PASHA MARKETING,LLC. MECCA,CA.,21200LBHY,fdeklotz@mrgrape.com,760-396-2168,760-396-4909
PASSION FRUIT FARMS,MERCED,CA.,212006C5M,N/A,209-725-3447,209-725-3443
PATRICK,GIBBS,FARMS,21200Q1U2,gpfinc@mchsi.com,229-528-4252,229-528-4589
PATTERSON FARM,INC.,CHINA GROVE,21200FXY2,pattfarm@prodigy.net,704-857-5242,704-855-1522
PAULK FARMS,INC.,WRAY,212006TUW,pvinfo@paulkvineyards.com,229-468-7873,229-468-7876
PAULMEX INT'L.,EDINBURG,TX.,21200KUMK,alex@paulmex.com,956-381-5808,956-381-5809
PAVERO COLD STORAGE,HIGHLAND,NY.,21200I5M3,paveroapple@aol.com,845-691-2992,845-691-2955
PAXSON,JAMES H.,& SONS,21200J206,N/A,610-932-5288,610-932-5307
PBA PRODUCE BROK. AZ.,PHOENIX,AZ.,212007A0B,cmiller@pba.com,602-258-3200,602-258-3201
PEA KING PRODUCE,INC.,SANTA MARIA,21200BJ6Y,peakingproduce@hotmail.com,805-349-0919,805-349-0157
